id,accuracy_0,accuracy_1,cnf_0,cnf_1,pre_auroc2_0,pre_auroc2_1,post_auroc2_0,post_auroc2_1,d1_0,d1_1,score_0,score_1,bet_rt_0,bet_rt_1,ans_rt_0,ans_rt_1,cnf_rt_0,cnf_rt_1
5666987,0.6666666666666666,0.6666666666666666,4.222222222222222,4.078431372549019,0.5,0.4932539682539682,0.5608519269776877,0.5857042500878117,0.7058329673082688,0.8690533592530763,12,51,0.6651666666666667,0.6904117647058824,0.8048888888888889,0.9242745098039216,0.7130555555555556,0.7717058823529411
5667008,0.75,0.7307692307692307,4.5,4.884615384615385,0.5,0.4897435897435897,0.8085714285714286,0.6032547699214366,1.22301203289418,1.4384724661124062,15,62,0.504885,0.4458557692326923,0.76668999999,0.6984192307711539,0.7032700000100001,0.6205423076903847
5667012,0.6129032258064516,0.7027027027027027,2.967741935483871,3.3513513513513513,0.5,0.48842592592592593,0.5529270248596632,0.610461338531514,0.8601589662910416,1.3072186186622845,19,41,0.4330225806451613,0.3988945945945946,0.6388774193548387,0.6547324324324324,0.8449193548387097,0.8209405405405406
5667016,0.7352941176470589,0.7428571428571429,1.6764705882352942,1.8857142857142857,0.5,0.4842592592592592,0.5237154150197628,0.6189931350114416,1.2251138615631985,1.204623675430489,25,43,0.3676764705941176,0.34426857144571427,0.8392882352970589,0.8190457142600001,0.71385,0.6925571428771429
5667021,0.5757575757575758,0.6111111111111112,3.393939393939394,3.5555555555555554,0.5,0.49420289855072463,0.5281888653981677,0.5420531849103277,0.46169373476482684,0.4591066934696606,19,30,0.6695181818181818,0.5842361111111111,1.0015363636363637,1.10435,0.9444030303030303,0.8933472222222222
5667022,0.6285714285714286,0.6388888888888888,3.2,3.3333333333333335,0.5,0.49255952380952384,0.6211323238973009,0.579696394686907,0.689006513419309,0.6872357949788247,22,33,0.5105028571428571,0.5329722222222222,0.92576,0.9696444444444444,1.08054,0.9222305555555556
5667028,0.46875,0.6857142857142857,3.6875,3.5142857142857142,0.5,0.4891666666666667,0.5336996336996337,0.7026554856743537,-0.13201598151481264,0.9104133605421845,15,37,0.35338125,0.39490857142857144,0.968271875,1.0349428571428572,0.65928125,0.7003942857142857
5667034,0.5142857142857142,0.5945945945945946,3.657142857142857,3.6216216216216215,0.5,0.4952445652173913,0.44996873045653535,0.5536443148688047,0.04113131654695351,0.5548416371562396,18,29,0.5559142857142857,0.5750810810810811,0.9748857142857142,1.0062972972972972,0.8837428571428572,0.9208648648648649
5667040,0.6363636363636364,0.52,3.8636363636363638,3.96,0.5,0.49862637362637363,0.5088613203367301,0.5222469410456063,0.6234364110314004,0.5176713998379575,28,14,0.801125,0.653784,0.7576318181818182,0.943672,1.1838818181818183,1.182464
5667049,0.5806451612903226,0.525,3.3225806451612905,3.45,0.5,0.49886363636363634,0.6101494885916601,0.61578426521524,0.3831465686967187,0.14798710972583887,18,23,0.42136451612903225,0.4301675,0.9510580645161291,0.98367,0.629858064516129,0.59536
5667050,0.7575757575757576,0.6153846153846154,2.9393939393939394,3.1025641025641026,0.5,0.494375,0.3251082251082251,0.5959568733153638,1.3292801474417368,0.5747773830191631,25,33,0.3872787878757576,0.37077179487435896,0.5617363636454545,0.5162846153871795,0.4281909090939394,0.4233846154
5667051,0.7380952380952381,0.6666666666666666,3.5952380952380953,3.8,0.5,0.4891774891774892,0.4867330016583748,0.48933333333333334,1.3208683390063094,0.9905078966868343,31,30,0.3425928571404762,0.34433666668333335,0.48861190475714283,0.46076666667,0.5825738095357142,0.5575933333266667
5667057,0.8,0.6285714285714286,2.857142857142857,2.4,0.5,0.49301242236024845,0.6380500431406385,0.6092824226464779,1.8152114679850908,0.8903420562097399,28,31,0.4636371428657143,0.5543571428428571,0.61430285712,0.6024600000085715,1.0437742857257142,0.9755371428657144
5667063,0.6785714285714286,0.42857142857142855,3,3.085714285714286,0.5,0.503720238095238,0.4251769464105157,0.4606349206349206,0.8207920883323804,-0.2599984613527663,19,10,0.42677142858571426,0.35835999999714285,0.5402464285821429,0.5240371428685714,0.3441821428392857,0.31106571429714286
5667065,0.6764705882352942,0.631578947368421,2.8529411764705883,3.0789473684210527,0.5,0.49333333333333335,0.47530864197530864,0.4222412807318468,1.0156399877583036,0.6927082484172555,23,34,0.4042058823529412,0.3604473684210526,0.8679411764705882,0.8993368421052632,0.6744617647058824,0.6724789473684211
5667067,0.8,0.7567567567567568,3.6285714285714286,3.945945945945946,0.5,0.4836206896551724,0.7640207075064711,0.5641482537419814,1.647474330211959,1.2975080826185537,28,47,0.48438,0.4596783783783784,0.8104628571428572,0.7079432432432432,0.4953542857142857,0.5375
5667082,0.5757575757575758,0.5757575757575758,4.484848484848484,4.636363636363637,0.5,0.49583333333333335,0.598661028893587,0.507047216349542,0.5406433388546146,0.32831183913825146,19,24,0.381,0.3543636363636364,0.9191515151515152,0.866,0.2019090909090909,0.22142424242424244
5667088,0.7272727272727273,0.6578947368421053,3.606060606060606,3.9473684210526314,0.5,0.4917582417582418,0.6460213289581624,0.6712609970674487,1.1831460130192912,0.7972974141838196,24,37,0.34065151515151515,0.3480184210526316,0.6843363636363636,0.6846552631578947,0.7533878787878788,0.8341078947368421
5667094,0.8108108108108109,0.7272727272727273,4.027027027027027,4.0606060606060606,0.5,0.485,0.597165991902834,0.5508613617719442,2.2806121818561267,1.1973707937956721,30,39,0.32715945945945946,0.3248,0.6729756756756756,0.7762060606060606,0.7418621621621622,0.6845
5667098,0.6756756756756757,0.6,4.081081081081081,4.142857142857143,0.5,0.4946969696969697,0.5489028213166145,0.6792392005157963,1.2230691526333712,0.5060691059300666,25,28,0.45694054054054056,0.5094571428571428,0.991372972972973,0.9067542857142857,0.7091864864864865,0.7001942857142858
5667108,0.6285714285714286,0.7567567567567568,4.285714285714286,4.351351351351352,0.5,0.4836206896551724,0.5487162606978275,0.6097647897362793,0.5756129834146662,1.459114720151308,22,47,0.44540285714571426,0.48596756757027026,1.2673171428571428,1.233462162164865,0.4835371428571429,0.4811972973081081
5667109,0.7906976744186046,0.7586206896551724,2.302325581395349,2.586206896551724,0.5,0.4796195652173913,0.5857653365098272,0.4914070891514501,1.573310453431325,1.3506849963373775,34,37,0.5564186046511628,0.516896551724138,1.0059302325581396,1.039,0.7323488372093023,0.6912758620689655
5667114,0.4444444444444444,0.4423076923076923,3,3.1153846153846154,0.5,0.5020833333333333,0.5533333333333332,0.47696856520385933,-0.25132269371014815,-0.2822161470625082,8,17,0.4728833333333333,0.5622903846153846,0.34255555555555556,0.43012307692307694,0.36080555555555555,0.40815
5667122,0.6666666666666666,0.59375,3.1538461538461537,3.0625,0.5,0.49464285714285716,0.5747028862478778,0.4549887471867967,0.8266025872351696,0.4472940201915059,26,25,0.3334923076923077,0.405721875,0.896574358974359,0.8081875,0.7699589743589743,0.871253125
5667126,0.5454545454545454,0.6363636363636364,3.0303030303030303,3.242424242424242,0.5,0.49213286713286714,0.5557491289198606,0.43103448275862066,0.2474235367645702,0.6622327983384461,18,30,0.5142212121212121,0.5550242424242424,0.8349272727272727,0.8682969696969697,0.6105878787878788,0.6967878787878787
5667127,0.6857142857142857,0.6388888888888888,3.857142857142857,3.75,0.5,0.49255952380952384,0.5838574423480084,0.7188488298545224,0.9475435815965654,0.6857301060420132,24,33,0.41726,0.39216388888888887,0.7539257142857143,0.7866277777777778,0.5978600000000001,0.5320555555555555
5667144,0.7727272727272727,0.7708333333333334,3.0454545454545454,3.25,0.5,0.48574561403508776,0.517094017094017,0.5262541022034694,1.3422128942811533,1.602264023946113,17,63,0.5944818181818182,0.59510625,0.9656090909090909,0.90993125,0.6887454545454545,0.7591791666666666
5667148,0.6666666666666666,0.6944444444444444,3.3333333333333335,3.5833333333333335,0.5,0.4887820512820513,0.5287226001511717,0.6737373737373737,0.8089743171930889,1.0618324822184073,22,39,0.282130303030303,0.3199694444444445,0.9640484848484848,0.8839888888888889,0.5764333333333334,0.6265305555555556
5667156,0.6857142857142857,0.6666666666666666,4.0285714285714285,4,0.5,0.4907692307692308,0.6090146750524109,0.4635653871177619,0.9152123109807201,0.8081885202904031,24,36,0.2955514285714286,0.31132777777777776,0.7021285714285714,0.6515555555555556,0.6837228571428572,0.6340722222222223
5667169,0.6944444444444444,0.6470588235294118,3.8055555555555554,3.9411764705882355,0.5,0.4916387959866221,0.5781144781144781,0.6055594651653765,0.961647194574017,0.7189164533572813,25,32,0.54109444445,0.5289147058764706,0.955447222225,0.9686264705882353,0.9054138888888889,0.877847058817647
5667172,0.5882352941176471,0.5714285714285714,3.911764705882353,4.085714285714285,0.5,0.4962797619047619,0.39360269360269357,0.6104761904761905,0.4263205356015801,0.3951451530692812,20,25,0.34856470588235294,0.43454,0.633314705882353,0.5746171428571428,0.6220764705882353,0.76634
5667194,0.45,0.6410256410256411,3.45,3.3846153846153846,0.5,0.492948717948718,0.37761674718196464,0.5595041322314049,-0.11391599088221849,0.6698319584789442,9,36,0.763775,0.5777435897435897,0.92611,0.8449717948717949,0.49823,0.45045128205128204
5667220,0.6363636363636364,0.6,2.3333333333333335,2.342857142857143,0.5,0.4946969696969697,0.5425531914893618,0.5322372662798195,0.7860179976110923,0.5661974396889764,21,28,0.3193787878787879,0.3158485714285714,0.7597272727272727,0.8526628571428572,0.5080545454545454,0.5593285714285714
5667254,0.8484848484848485,0.6923076923076923,4,4.205128205128205,0.5,0.48969780219780223,0.6508196721311474,0.668322618351841,2.3979980194427863,0.9807570340161671,28,42,0.6036848485090909,0.5149307692435897,0.6601757575939394,0.552743589751282,0.7724060606060607,0.7530487179538461
5667263,0.696969696969697,0.6578947368421053,3.3333333333333335,3.3421052631578947,0.5,0.4917582417582418,0.6584313725490196,0.48005865102639295,0.9536996095067791,0.8994349076672338,23,37,0.5166121212151515,0.44751578946052634,0.9645181818212121,1.0492631578973683,1.0283606060575758,1.0372052631631579
5667264,0.5384615384615384,0.5757575757575758,3.051282051282051,3.3636363636363638,0.5,0.49583333333333335,0.6297353399065906,0.5591966173361522,0.0666212221690815,0.8277893753747212,21,24,0.6990461538461539,0.5977454545454546,0.9999897435897436,1.037839393939394,0.9130820512820512,0.906309090909091
5667275,0.7222222222222222,0.6571428571428571,3.9444444444444446,4,0.5,0.49118589743589747,0.6235087719298246,0.6257606490872211,1.116651268458329,0.8201725561415828,26,34,0.36295833335555555,0.4283342857457143,0.6407277777638889,0.7330914285457143,0.7192722222333333,0.8174114285485714
5667281,0.6153846153846154,0.696969696969697,3.5128205128205128,3.303030303030303,0.5,0.487689393939394,0.43423180592991917,0.45921568627450976,1.002204256718827,1.5356814455311039,24,36,0.5242076923,0.5715969696939394,1.0338000000153846,0.9185181818212121,0.3733948717974359,0.3509848485
5667298,0.6666666666666666,0.6129032258064516,3.6666666666666665,4.032258064516129,0.5,0.4932692307692308,0.35487528344671204,0.6780272654370489,0.9155301440821085,0.4537621901698796,22,26,0.706230303030303,0.9218096774193548,1.0238969696969697,1.134274193548387,0.9417030303030303,0.9069032258064516
5667310,0.6486486486486487,0.7941176470588235,3.3513513513513513,3.1176470588235294,0.5,0.47767857142857145,0.5973828362751066,0.5606601248884925,0.7792042781212052,1.5768103120750547,24,47,0.5834,0.6092558823529411,0.7692648648648649,0.7998176470588235,0.694127027027027,0.6410205882352941
5667314,0.7142857142857143,0.7352941176470589,3.9714285714285715,4.147058823529412,0.5,0.4846153846153846,0.7545454545454545,0.6122529644268775,0.9933884957173411,1.1381975016532606,25,41,0.5105571428571428,0.5334529411764706,0.6900857142857143,0.7887529411764705,0.8049257142857142,0.8316911764705882
5667340,0.6666666666666666,0.6551724137931034,4.666666666666667,4.620689655172414,0.5,0.4897727272727273,0.6217038539553752,0.49441860465116283,0.9674215661017014,0.6744897501960817,12,28,0.5327777777777778,0.4045862068965517,0.7277222222222222,0.7877931034482759,0.312,0.36744827586206896
5667350,0.5,0.6764705882352942,3.0833333333333335,3.176470588235294,0.5,0.48958333333333337,0.4428911362284354,0.5784313725490196,0.02130996797513246,0.8994349076672338,18,35,0.49293333333333333,0.5218147058823529,0.85785,0.7289911764705882,0.3552194444444444,0.3649823529411765
5667352,0.5714285714285714,0.6904761904761905,3.357142857142857,4.095238095238095,0.5,0.4904761904761905,0.6696178937558248,0.5102406554019457,0.601789407251988,0.9311247645794042,16,45,0.317775,0.34615238095238093,0.8606928571428571,0.860954761904762,0.9060607142857143,0.8456333333333333
5667359,0.7297297297297297,0.7058823529411765,3.27027027027027,3.5,0.5,0.4872727272727273,0.7576271186440678,0.7037735849056603,1.227740476974742,1.0000101913642037,27,38,0.3862702702702703,0.36220588235294116,0.904054054054054,0.8585294117647059,0.960027027027027,0.9376176470588236
5667362,0.5428571428571428,0.6285714285714286,3.657142857142857,3.6,0.5,0.49301242236024845,0.5628535512256442,0.48288347597103354,0.2687335047397027,0.5977601260424784,19,31,0.6581142857142858,0.6073714285714286,0.9394028571428571,0.8965714285714286,1.1100714285714286,1.0376771428571427
