id,condition,accuracy_high,accuracy_low,bet_high,bet_low,cnf_high,cnf_low,pre_auroc2_high,pre_auroc2_low,post_auroc2_high,post_auroc2_low,d1_high,d1_low,score_high,score_low,bet_rt_high,bet_rt_low,ans_rt_high,ans_rt_low,cnf_rt_high,cnf_rt_low
5667937,cnf,0.6111111111111112,0.75,0.5,0.4444444444444444,2.5555555555555554,2.8055555555555554,0.4895833333333333,0.487012987012987,0.4319727891156463,0.6503316138540899,0.5339882508099052,1.3061591595385973,26,31,0.334775,0.3397611111111111,0.7477472222222222,0.7016666666666667,0.4533388888888889,0.6784833333333333
5667989,bet,0.4444444444444444,0.7222222222222222,0.5,0.4722222222222222,2.611111111111111,2.75,0.5164835164835164,0.46785714285714286,0.42072072072072075,0.5294736842105263,-0.2879288172977009,1.4121875789061635,10,35,0.43801388888888887,0.4710111111111111,0.7602722222222222,0.9224611111111111,0.48941666666666667,0.6474777777777778
5668000,cnf,0.5588235294117647,0.6944444444444444,0.5,0.4444444444444444,3.1470588235294117,3.5,0.4851190476190476,0.46923076923076923,0.5318936877076411,0.5592592592592592,0.318999332356551,1.2798747266299921,24,33,0.48331176470588233,0.5170222222222223,1.265020588235294,0.8097333333333333,0.7902,0.6575277777777778
5668071,bet,0.6060606060606061,0.5588235294117647,0.6363636363636364,0.6764705882352942,3.5454545454545454,3.411764705882353,0.49007936507936506,0.4983974358974359,0.47419354838709676,0.5066445182724252,0.5623272097085052,0.6352047397526699,25,20,0.4431909090909091,0.6133088235294117,0.5977878787878788,0.6247705882352941,0.6013848484848485,0.6253205882352941
5668162,bet,0.6857142857142857,0.8787878787878788,0.4857142857142857,0.5454545454545454,3.6857142857142855,4.545454545454546,0.49722222222222223,0.3888888888888889,0.5111809923130678,0.7368742368742369,0.9939469724503435,2.2133363601048335,25,45,0.35120285714285715,0.2804090909090909,0.7779542857142857,0.5323212121212121,0.5518771428571428,0.3937969696969697
5668177,cnf,0.4,0.6388888888888888,0.7428571428571429,0.8333333333333334,3.342857142857143,3.9444444444444446,0.5080213903743315,0.48636363636363633,0.5541586073500967,0.57337128399747,-0.4852380223841979,0.7671220553910625,8,35,0.5115685714285714,0.5424027777777778,0.4731,0.5323916666666667,0.5754171428571428,0.45321666666666666
5668256,cnf,0.5,0.5161290322580645,0.5588235294117647,0.5483870967741935,4.147058823529412,4.419354838709677,0.4879807692307692,0.4851190476190476,0.44740302432610124,0.5262548262548263,1e-4,0.08921499960294885,22,21,0.47388823529411767,0.3606343548387097,1.1109369117647059,0.7855233870967742,0.5989069117647059,0.3927251612903226
5668278,bet,0.4444444444444444,0.6111111111111112,0.5,0.4444444444444444,2.8333333333333335,2.9166666666666665,0.5,0.487012987012987,0.5312312312312313,0.7127396413110699,-0.3097732483066278,0.7122341291911962,16,26,0.34807777777777776,0.3365166666666667,0.7114472222222222,0.621875,0.5105472222222223,0.3856027777777778
5668292,bet,0.5555555555555556,0.6666666666666666,0.5277777777777778,0.4722222222222222,2.8333333333333335,2.8333333333333335,0.4930555555555555,0.47756410256410253,0.5876876876876878,0.526024723487313,0.34451196496458025,0.9866455287863886,23,31,0.5721555555555555,0.6148249999972222,1.0193083333166666,0.9668944444277778,0.6202277777888888,0.7580916666944445
5668299,cnf,0.6388888888888888,0.8611111111111112,0.5555555555555556,0.5277777777777778,4.166666666666667,4.083333333333333,0.48660714285714285,0.4305555555555556,0.5202403542061986,0.5875621890547263,0.7671220553910625,2.0183932887297935,29,46,0.452049999975,0.42995277775833335,0.53271944445,0.5689916666694445,0.4167249999916667,0.33318611110555557
5668317,bet,0.4722222222222222,0.6666666666666666,0.5277777777777778,0.5555555555555556,4.555555555555555,4.083333333333333,0.5069444444444445,0.48660714285714285,0.44991055456171736,0.7459336369551073,-0.2932291978436037,0.8994349076672338,14,30,0.4016388888888889,0.4245,0.7783333333333333,0.9431666666666667,0.6208611111111111,0.4504722222222222
5668323,cnf,0.6666666666666666,0.7222222222222222,0.4722222222222222,0.5,2.9444444444444446,2.9444444444444446,0.47756410256410253,0.4666666666666667,0.5858815875081327,0.4831578947368421,1.145193453501211,1.1664290330721863,31,36,0.44077222222222223,0.34628055555555554,0.7283222222222222,0.6174055555555555,0.8059527777777777,0.6373666666666666
5668336,cnf,0.6666666666666666,0.6111111111111112,0.5833333333333334,0.4722222222222222,2.111111111111111,2.8055555555555554,0.49007936507936506,0.45416666666666666,0.477878985035784,0.6175015460729747,0.8134485037427271,0.5841846479018202,29,33,0.39355555555555555,0.5401666666666667,0.6929166666666666,0.7949166666666667,0.3932222222222222,0.5797222222222222
5668339,bet,0.5833333333333334,0.8055555555555556,0.5277777777777778,0.4722222222222222,4.166666666666667,4.277777777777778,0.48214285714285715,0.47756410256410253,0.5875379939209726,0.7589807852965749,0.4067242518713635,1.615932407845225,28,36,0.49266944444444444,0.5233888888916667,1.0088722222194444,0.8092500000055556,0.8422777777805556,0.5537638889
5668666,cnf,0.45714285714285713,0.7272727272727273,0.5714285714285714,0.5454545454545454,2.914285714285714,2.5757575757575757,0.5,0.4835164835164835,0.46983029541169075,0.5574241181296145,-0.2677654983247181,1.1323416812085767,16,30,0.5565142857142857,0.5988484848484849,0.9071142857142858,0.9353636363636364,0.7877142857142857,1.0333333333333334
5668697,cnf,0.6470588235294118,0.71875,0.47058823529411764,0.46875,3.4705882352941178,3.75,0.47916666666666663,0.4708333333333333,0.6491907107670654,0.571611253196931,0.8748965138288345,1.086756148644685,28,30,0.7356764705882353,0.64559375,0.7843529411764706,0.79090625,1.4226470588235294,1.11
5668842,bet,0.6388888888888888,0.8888888888888888,0.4722222222222222,0.4722222222222222,3.0277777777777777,2.7777777777777777,0.4914772727272727,0.4322916666666667,0.579696394686907,0.6516164994425864,0.7671220553910625,2.65442901103082,26,45,0.3742833333277778,0.35620000000833335,0.8891694444527778,0.7505833333555556,0.5149472222166667,0.4170361111388889
5668894,cnf,0.7647058823529411,0.75,0.6176470588235294,0.6388888888888888,4.147058823529412,4.416666666666667,0.4799107142857143,0.4834558823529412,0.5618212197159566,0.5368459837877672,1.4408153259162904,1.544500431182335,35,36,0.3422058823529412,0.3701111111111111,0.43941176470588234,0.43219444444444444,0.45523529411764707,0.4646111111111111
5669047,bet,0.6176470588235294,0.6285714285714286,0.5294117647058824,0.5142857142857142,2.764705882352941,3.2,0.4895833333333333,0.5,0.42175703500343165,0.6040157998683344,0.6512057259262475,0.6246078630211092,25,22,0.3225470588235294,0.33156857142857143,0.6568411764705883,0.7758428571428572,0.6836941176470588,1.1076742857142858
5669095,cnf,0.6176470588235294,0.8181818181818182,0.4411764705882353,0.45454545454545453,3.7941176470588234,3.484848484848485,0.4892857142857143,0.4567307692307692,0.624914207275223,0.5558325024925225,0.7298344902372286,1.7236211481600527,24,36,0.8632617647,0.5878393939424242,0.9518441176441177,0.9215151515121213,1.1475617647147058,0.8621121212060606
